"AF3","F7","F3","FC5","T7","P7","O1","O2","P8","T8","FC6","F4","F8","AF4","eyeDetection"
4295.9,4007.18,4261.03,4123.59,4330.26,4618.46,4078.97,4595.38,4183.08,4213.33,4187.69,4274.87,4592.31,4364.1,0
4300.0,4013.33,4261.54,4124.1,4329.74,4613.85,4072.31,4595.9,4197.44,4225.13,4193.33,4276.92,4605.64,4372.31,0
4297.44,4012.82,4257.44,4124.1,4328.21,4609.74,4068.72,4594.87,4198.46,4237.95,4192.31,4275.38,4611.79,4370.26,0
4291.79,4002.56,4251.28,4123.08,4329.23,4614.87,4071.79,4603.59,4195.9,4229.23,4188.21,4270.26,4599.49,4358.46,0
4293.33,4001.03,4258.46,4123.59,4331.28,4617.95,4071.28,4613.85,4204.62,4224.62,4190.26,4276.41,4597.44,4364.1,0
4298.46,4008.21,4266.67,4125.64,4332.82,4615.9,4065.13,4607.69,4196.41,4233.85,4191.79,4286.15,4608.21,4372.82,0
4296.92,4002.56,4263.59,4120.0,4327.69,4614.36,4064.62,4598.46,4178.46,4226.67,4184.1,4280.51,4601.54,4363.08,0
4294.36,3994.36,4266.67,4120.51,4325.64,4612.82,4065.64,4593.85,4182.05,4213.33,4182.05,4277.95,4592.82,4362.05,0
4307.18,4005.13,4281.03,4136.92,4330.77,4609.74,4059.49,4587.69,4187.18,4220.51,4192.82,4287.69,4605.13,4374.36,0
4315.38,4014.87,4281.54,4141.54,4331.28,4609.74,4060.0,4586.15,4178.97,4225.64,4198.46,4290.26,4610.26,4373.33,0
4304.1,4008.72,4268.72,4127.69,4326.67,4614.87,4071.79,4594.87,4190.77,4221.03,4195.9,4287.18,4603.59,4368.72,0
4294.36,3996.92,4262.05,4118.97,4325.64,4616.92,4079.49,4606.67,4210.77,4226.15,4195.9,4286.15,4605.13,4368.72,0
4291.28,3990.26,4263.08,4119.49,4327.18,4616.41,4075.9,4613.85,4212.31,4234.87,4194.87,4281.54,4604.1,4358.97,0
4289.74,3989.23,4262.56,4119.49,4326.15,4616.92,4072.31,4611.28,4208.72,4231.79,4186.15,4276.92,4593.33,4348.72,0
4288.21,3987.69,4255.9,4120.51,4325.13,4617.44,4070.77,4604.1,4202.05,4221.54,4178.46,4272.31,4587.18,4351.28,0
4283.59,3982.05,4247.69,4121.03,4326.15,4615.38,4071.79,4602.05,4194.36,4217.44,4180.0,4269.74,4588.72,4351.79,0
4284.62,3983.08,4250.26,4120.0,4331.79,4615.38,4076.41,4600.0,4193.33,4224.62,4188.72,4274.36,4595.9,4352.31,0
4302.05,3992.82,4262.05,4127.69,4334.87,4615.38,4075.38,4594.87,4191.28,4233.33,4200.0,4284.1,4607.18,4366.15,0
4312.31,3993.33,4266.67,4137.95,4334.36,4612.31,4069.74,4594.36,4190.77,4231.79,4207.18,4287.18,4616.92,4376.92,0
4301.54,3989.23,4265.13,4133.33,4335.9,4612.31,4069.23,4598.97,4199.49,4230.26,4202.56,4283.08,4615.38,4370.77,0
4296.41,3989.23,4266.15,4129.23,4335.9,4617.95,4072.31,4601.54,4206.15,4234.36,4196.41,4281.03,4609.23,4363.08,0
4302.56,3989.74,4266.15,4131.79,4330.26,4624.1,4074.36,4599.49,4199.49,4236.41,4197.95,4282.56,4608.72,4366.67,0
4302.56,3986.67,4264.1,4126.67,4328.21,4623.59,4073.85,4593.33,4188.21,4230.26,4198.97,4284.1,4609.74,4370.77,0
4297.44,3986.15,4264.1,4124.62,4332.82,4620.51,4070.77,4588.21,4188.21,4218.46,4196.41,4285.64,4606.15,4367.18,0
4297.95,3984.62,4265.13,4132.82,4333.33,4623.59,4073.85,4597.44,4200.51,4218.97,4197.44,4287.18,4601.54,4365.64,0
4299.49,3980.0,4264.1,4128.21,4327.69,4623.59,4080.0,4607.18,4201.03,4230.77,4200.0,4285.64,4602.05,4368.21,0
4297.95,3982.05,4262.05,4119.49,4329.23,4615.9,4077.44,4601.54,4194.36,4233.33,4198.97,4281.03,4607.69,4365.64,0
4300.0,3989.23,4261.03,4130.26,4334.87,4611.28,4070.77,4593.85,4201.03,4231.28,4200.51,4282.05,4611.28,4362.05,0
4305.64,3991.28,4266.15,4139.49,4336.41,4615.38,4069.74,4596.41,4206.15,4234.36,4200.0,4281.54,4608.72,4363.59,0
4307.69,3991.79,4271.79,4136.41,4337.44,4621.03,4071.79,4597.95,4201.54,4235.38,4196.41,4282.56,4609.23,4366.15,0
4303.59,3991.28,4268.72,4136.41,4336.41,4623.59,4073.33,4592.31,4197.44,4233.33,4200.0,4285.13,4610.26,4367.69,0
4297.44,3985.64,4264.1,4136.41,4330.77,4624.1,4073.85,4585.64,4192.82,4228.21,4202.05,4282.05,4605.13,4364.1,0
4295.38,3982.56,4262.56,4134.36,4331.79,4622.56,4073.33,4584.1,4187.18,4216.92,4193.33,4278.46,4601.03,4353.85,0
4295.9,3986.15,4264.62,4136.41,4335.38,4621.03,4075.38,4589.23,4192.31,4217.44,4189.74,4277.95,4603.08,4350.77,0
4295.38,3984.62,4268.72,4134.87,4333.33,4620.0,4080.51,4594.87,4196.41,4226.67,4195.9,4277.95,4602.56,4353.85,0
4294.87,3982.56,4266.15,4131.79,4331.79,4620.51,4084.1,4594.87,4195.38,4223.59,4195.9,4280.0,4603.08,4355.38,0
4302.05,3986.15,4268.72,4135.9,4335.9,4617.95,4084.1,4600.51,4203.08,4224.1,4196.92,4286.15,4609.23,4362.56,0
4308.72,3990.77,4277.95,4138.46,4337.44,4613.33,4080.0,4605.13,4208.21,4236.92,4207.18,4289.23,4617.44,4371.28,0
4306.67,3989.74,4274.87,4137.95,4336.92,4614.36,4073.33,4599.49,4203.08,4240.0,4210.26,4289.23,4622.56,4368.21,0
4303.59,3987.69,4263.59,4136.92,4334.36,4615.9,4072.31,4593.33,4196.92,4232.31,4201.54,4289.23,4615.9,4360.51,0
4302.05,3985.64,4261.03,4129.74,4334.36,4615.38,4072.31,4585.64,4192.31,4225.13,4195.9,4283.08,4607.18,4358.46,0
4300.0,3978.46,4256.41,4122.05,4334.36,4616.41,4072.31,4576.92,4192.82,4224.1,4196.41,4275.9,4606.15,4357.44,0
4299.49,3971.28,4248.21,4121.03,4329.74,4618.46,4077.95,4581.03,4199.49,4230.26,4198.46,4278.46,4606.15,4358.46,0
4296.92,3968.21,4247.69,4120.51,4326.15,4620.0,4083.08,4592.31,4196.41,4229.23,4197.44,4281.54,4602.56,4354.36,0
4291.28,3969.74,4250.26,4117.44,4329.23,4617.95,4081.03,4591.28,4180.51,4213.33,4193.85,4275.9,4599.49,4344.62,0
4292.31,3972.31,4253.33,4120.0,4333.33,4615.9,4079.49,4590.77,4182.05,4213.85,4195.38,4275.38,4601.54,4348.21,0
4297.95,3975.38,4259.49,4122.56,4333.85,4616.41,4083.59,4604.1,4203.08,4229.74,4203.08,4283.08,4605.13,4354.87,0
4300.51,3981.03,4260.51,4121.03,4332.82,4615.9,4088.21,4610.77,4211.28,4231.79,4207.18,4282.56,4607.69,4352.82,0
4308.72,3991.28,4261.54,4128.21,4336.41,4614.36,4086.67,4604.62,4203.08,4230.77,4208.72,4284.1,4613.33,4365.13,0
4322.05,3998.97,4271.28,4138.97,4342.05,4614.36,4079.49,4601.54,4200.0,4241.54,4217.44,4296.41,4621.54,4381.54,0
4322.05,3995.9,4276.41,4133.33,4341.54,4613.85,4073.85,4600.51,4204.1,4242.05,4221.54,4301.54,4621.03,4375.9,0
4314.36,3989.23,4275.38,4128.21,4338.97,4612.82,4074.36,4596.41,4207.69,4235.38,4217.95,4297.44,4613.33,4367.18,0
4316.92,3989.23,4274.36,4134.36,4341.03,4614.87,4076.92,4593.33,4203.08,4240.0,4216.92,4295.38,4614.36,4373.85,0
4319.49,3991.28,4269.23,4131.28,4342.56,4621.54,4082.56,4599.49,4204.1,4243.59,4220.0,4292.31,4620.51,4372.82,0
4313.33,3987.69,4266.67,4122.05,4338.97,4627.69,4091.79,4614.87,4216.92,4240.0,4220.51,4291.28,4619.49,4364.1,0
4311.28,3986.67,4273.85,4125.64,4338.97,4626.67,4093.33,4623.59,4217.44,4241.54,4220.0,4295.38,4617.95,4370.26,0
4316.41,3993.33,4278.97,4132.31,4344.62,4625.13,4087.69,4615.38,4198.46,4238.97,4217.44,4297.95,4621.54,4378.46,0
4317.95,3996.41,4270.26,4134.36,4342.56,4626.67,4088.21,4609.23,4192.31,4228.21,4212.31,4294.36,4618.97,4373.33,0
4320.0,3996.92,4265.13,4136.92,4338.97,4618.97,4082.56,4607.69,4202.05,4229.23,4215.38,4291.28,4617.95,4371.79,0
4326.15,4002.05,4273.85,4138.97,4342.56,4604.1,4068.72,4593.85,4193.33,4235.38,4222.05,4293.33,4624.62,4376.92,0
4323.08,4003.08,4275.9,4136.92,4343.08,4599.49,4068.72,4583.59,4179.49,4226.67,4215.38,4289.74,4620.0,4368.72,0
4312.31,3993.85,4268.21,4133.33,4333.33,4605.64,4078.46,4593.33,4192.82,4223.59,4206.67,4284.1,4610.77,4363.08,0
4309.23,3987.18,4265.64,4127.69,4331.28,4612.31,4082.56,4606.15,4211.79,4233.85,4209.74,4286.67,4611.28,4366.15,0
4312.82,3989.23,4268.72,4126.67,4339.49,4614.36,4083.59,4606.67,4213.85,4238.97,4212.31,4290.77,4609.23,4362.05,0
4313.33,3997.44,4264.1,4128.72,4340.51,4616.92,4083.59,4600.0,4210.77,4237.95,4207.18,4288.72,4603.59,4352.82,0
4309.74,3998.46,4258.97,4126.15,4336.41,4622.56,4082.05,4606.67,4214.36,4236.92,4203.59,4283.08,4605.64,4352.82,0
4312.31,3997.44,4262.05,4126.15,4339.49,4620.0,4077.44,4610.26,4208.72,4237.44,4208.72,4284.1,4615.9,4367.69,0
4323.08,4003.08,4266.15,4133.85,4344.62,4609.74,4068.21,4594.87,4196.92,4240.0,4220.0,4292.82,4623.59,4378.97,0
4332.31,4008.72,4271.79,4140.0,4345.13,4603.08,4065.13,4589.23,4194.36,4239.49,4225.13,4300.0,4625.13,4375.9,0
4330.77,4008.21,4273.33,4138.97,4342.05,4606.15,4071.28,4598.97,4198.46,4239.49,4222.05,4301.03,4628.21,4376.92,0
4323.59,4001.54,4267.18,4132.82,4336.41,4610.26,4075.38,4601.03,4199.49,4240.51,4215.9,4298.46,4625.64,4376.92,0
4317.44,3993.85,4265.13,4125.64,4333.33,4609.23,4073.33,4597.95,4202.05,4235.9,4211.28,4291.79,4614.87,4366.15,0
4310.77,3987.69,4266.15,4121.54,4330.26,4608.72,4075.9,4604.1,4211.28,4235.38,4207.69,4286.15,4611.28,4357.95,0
4305.13,3986.67,4262.56,4120.51,4328.21,4614.87,4084.1,4608.21,4211.79,4240.51,4205.64,4284.62,4612.82,4357.95,0
4307.69,3989.74,4261.03,4121.03,4334.36,4619.49,4091.28,4605.64,4204.1,4235.9,4208.72,4287.18,4610.77,4358.46,0
4313.85,3996.92,4264.62,4126.15,4338.97,4617.44,4090.26,4605.64,4206.15,4234.87,4213.85,4293.33,4615.38,4361.54,0
4313.33,3996.41,4265.13,4128.21,4335.38,4617.44,4081.54,4605.64,4204.1,4241.54,4210.77,4290.77,4619.49,4363.08,0
4308.72,3990.26,4260.51,4123.59,4332.31,4614.87,4072.82,4601.03,4192.31,4233.85,4205.13,4282.05,4613.33,4357.44,0
4310.26,3993.33,4262.56,4122.56,4335.9,4609.23,4067.18,4595.9,4196.92,4228.21,4207.69,4282.56,4611.28,4356.41,0
4309.74,3998.97,4261.54,4123.59,4338.46,4611.28,4064.1,4592.31,4207.69,4236.41,4208.21,4286.15,4611.28,4357.44,0
4302.56,3998.46,4251.28,4122.05,4335.9,4615.38,4067.18,4587.18,4196.92,4232.31,4197.95,4275.9,4605.13,4353.33,0
4298.46,3992.82,4244.62,4121.03,4332.31,4616.92,4069.74,4584.1,4187.69,4219.49,4192.82,4265.13,4602.56,4352.31,0
4303.08,3990.77,4249.23,4120.0,4331.79,4616.41,4068.21,4585.64,4195.38,4218.46,4197.95,4269.23,4605.64,4353.33,0
4306.15,3992.31,4257.44,4118.46,4332.82,4615.9,4072.31,4588.72,4193.85,4227.69,4201.54,4278.97,4609.74,4355.38,0
4303.59,3993.33,4262.56,4120.51,4333.85,4620.0,4082.05,4597.44,4191.79,4232.31,4203.59,4282.56,4613.85,4357.95,0
4302.05,3991.79,4264.1,4124.1,4334.87,4626.15,4083.59,4610.26,4203.59,4229.74,4206.15,4278.97,4612.82,4354.36,0
4304.1,3995.38,4261.54,4123.59,4335.9,4625.64,4078.97,4614.36,4210.26,4230.77,4209.23,4279.49,4613.33,4353.85,0
4309.74,4003.59,4263.08,4124.62,4340.0,4617.95,4075.38,4606.15,4202.05,4238.97,4213.33,4287.18,4620.0,4364.62,0
4311.79,4005.64,4271.79,4126.15,4344.1,4613.33,4072.82,4597.44,4199.49,4242.56,4215.9,4291.28,4622.05,4368.21,0
4307.69,4000.0,4273.85,4124.62,4344.62,4617.95,4072.31,4599.49,4205.64,4235.9,4214.36,4288.21,4616.92,4361.03,0
4305.64,4000.0,4266.67,4125.64,4347.18,4623.08,4074.36,4608.21,4212.82,4234.36,4211.79,4289.74,4615.38,4363.08,0
4309.74,4005.13,4263.59,4127.69,4348.21,4621.54,4077.95,4610.26,4215.9,4242.56,4215.38,4292.82,4620.51,4367.69,0
4302.05,3997.44,4264.62,4123.08,4341.54,4621.54,4081.54,4606.67,4206.67,4239.49,4209.23,4285.13,4613.33,4356.41,0
4289.74,3985.13,4257.95,4118.97,4336.41,4624.62,4084.62,4607.69,4194.87,4226.67,4195.9,4276.92,4596.92,4342.05,0
4293.33,3987.18,4251.28,4120.0,4336.92,4621.03,4080.0,4605.64,4195.9,4227.69,4196.92,4279.49,4597.95,4341.54,0
4299.49,3993.85,4255.38,4121.54,4336.41,4615.9,4073.33,4599.49,4197.95,4235.9,4204.1,4280.51,4605.64,4350.77,0
4294.87,3991.28,4261.54,4122.05,4333.85,4613.85,4073.85,4597.44,4188.21,4223.08,4203.08,4279.49,4603.08,4356.41,0
4297.95,3992.82,4264.1,4124.1,4335.9,4612.82,4072.82,4597.44,4189.74,4216.41,4203.08,4282.56,4605.13,4357.44,0
4307.69,4003.08,4263.08,4127.18,4340.51,4611.28,4070.26,4601.54,4203.59,4235.38,4212.31,4287.18,4612.82,4361.54,0
4307.69,4004.1,4265.13,4127.69,4339.49,4608.72,4071.28,4607.69,4209.23,4247.69,4216.41,4291.79,4615.9,4364.1,0
4303.59,3996.92,4269.74,4124.62,4334.36,4610.26,4071.28,4606.15,4206.67,4241.54,4211.28,4294.36,4614.87,4360.51,0
4301.54,3993.85,4269.74,4122.05,4332.31,4616.41,4074.36,4603.08,4207.18,4234.36,4204.1,4289.23,4611.28,4355.38,0
4298.97,3994.87,4263.08,4121.03,4333.33,4620.0,4081.03,4605.13,4206.67,4230.77,4196.92,4276.92,4603.59,4351.28,0
4294.36,3997.44,4259.49,4122.56,4333.85,4617.44,4080.51,4601.03,4196.41,4227.69,4194.87,4271.79,4597.44,4348.72,0
4298.46,4002.05,4262.05,4124.62,4334.36,4615.9,4073.85,4595.38,4187.69,4226.67,4199.49,4278.97,4598.46,4351.79,0
4303.08,4005.13,4263.59,4124.1,4331.79,4613.85,4073.33,4600.51,4191.28,4222.05,4203.08,4285.64,4603.08,4356.41,0
4299.49,4000.51,4259.49,4121.03,4326.67,4606.67,4074.87,4608.21,4194.87,4218.97,4198.97,4278.97,4601.03,4352.31,0
4297.95,3996.41,4253.33,4120.51,4326.67,4603.59,4071.28,4606.15,4189.23,4221.03,4192.31,4269.23,4592.82,4343.59,0
4293.85,3993.85,4248.21,4119.49,4327.18,4605.64,4069.23,4602.05,4191.79,4214.87,4189.74,4265.13,4588.72,4335.38,0
4285.64,3989.74,4246.15,4118.46,4326.67,4609.74,4073.33,4605.64,4202.56,4213.85,4194.36,4267.18,4588.21,4340.51,0
4288.72,3993.33,4253.33,4120.0,4328.21,4612.31,4070.77,4604.62,4205.13,4230.26,4205.64,4275.38,4596.92,4355.9,0
4300.51,3998.97,4261.54,4121.03,4331.28,4610.26,4063.08,4599.49,4206.15,4241.54,4211.79,4282.05,4609.23,4362.05,0
4302.56,3998.46,4256.92,4120.51,4331.79,4606.15,4061.03,4601.54,4210.77,4236.41,4207.18,4280.51,4610.26,4356.92,0
4298.46,3996.41,4248.72,4120.51,4329.23,4604.62,4062.56,4603.59,4202.56,4230.26,4204.62,4276.92,4606.67,4352.31,0
4292.31,3994.87,4247.18,4120.0,4327.69,4601.03,4063.59,4596.41,4188.72,4229.23,4205.13,4272.31,4606.15,4350.77,0
4289.74,3992.31,4254.36,4122.05,4325.64,4598.46,4068.72,4594.87,4188.72,4222.56,4204.62,4275.38,4604.1,4350.26,0
4292.31,3985.64,4262.05,4118.97,4322.05,4604.62,4075.9,4603.08,4192.31,4215.9,4198.97,4283.59,4599.49,4350.26,0
4292.31,3982.05,4258.97,4109.23,4321.54,4612.31,4075.9,4602.05,4189.23,4213.85,4192.82,4277.44,4596.92,4349.74,0
4287.18,3984.1,4248.21,4108.21,4321.54,4612.31,4071.79,4594.87,4180.51,4208.72,4188.72,4266.15,4593.33,4343.08,0
4284.1,3985.64,4245.64,4114.36,4318.97,4608.72,4071.28,4591.28,4177.95,4200.51,4185.13,4266.15,4587.18,4336.41,0
4287.18,3987.69,4250.26,4116.92,4317.95,4603.59,4066.67,4589.74,4185.64,4206.15,4191.79,4274.87,4590.26,4343.59,0
4295.9,3990.77,4249.23,4117.95,4322.05,4600.0,4058.97,4593.85,4192.31,4223.59,4205.64,4280.51,4600.0,4354.87,0
4296.92,3993.33,4248.72,4122.56,4327.18,4601.03,4057.95,4600.51,4196.41,4228.21,4208.21,4276.92,4605.13,4352.82,0
4291.28,3992.82,4253.85,4123.59,4328.21,4602.56,4065.13,4605.64,4201.03,4223.59,4203.59,4273.33,4603.59,4346.15,0
4292.82,3992.82,4260.51,4122.05,4323.59,4600.51,4068.72,4610.77,4203.08,4226.15,4204.62,4279.49,4606.15,4352.31,0
4301.03,3997.44,4265.64,4129.23,4324.1,4601.54,4068.72,4616.92,4207.69,4237.44,4212.82,4292.82,4614.87,4366.67,0
4302.56,4003.08,4266.67,4133.85,4330.77,4610.26,4075.38,4619.49,4218.46,4241.54,4215.38,4292.31,4617.95,4361.54,0
4294.87,3999.49,4257.95,4124.1,4332.31,4617.44,4078.46,4613.85,4209.74,4229.74,4202.56,4274.87,4605.64,4342.56,0
4289.23,3994.87,4248.21,4118.46,4329.74,4616.92,4073.33,4601.03,4180.51,4217.44,4187.69,4261.03,4593.85,4342.05,0
4296.92,3998.97,4248.21,4125.13,4330.26,4616.41,4071.28,4596.41,4177.44,4221.03,4191.79,4269.23,4600.0,4354.87,0
4301.54,3999.49,4254.87,4125.64,4329.74,4617.95,4070.26,4605.64,4200.0,4231.28,4205.13,4285.13,4610.77,4355.38,0
4294.36,3997.44,4261.54,4121.54,4329.74,4614.36,4066.67,4610.77,4209.74,4229.74,4207.69,4285.64,4608.21,4351.79,0
4291.79,4000.0,4262.05,4124.1,4332.82,4608.21,4069.23,4612.82,4207.69,4231.79,4206.15,4279.49,4604.1,4355.38,0
4295.9,3998.46,4254.36,4125.13,4330.26,4606.67,4071.79,4612.82,4209.23,4239.49,4207.18,4277.95,4608.21,4356.92,0
4294.36,3994.87,4247.69,4122.05,4324.62,4608.21,4067.18,4605.64,4207.69,4238.46,4208.21,4275.9,4613.33,4351.79,0
4289.74,3995.38,4248.21,4120.0,4329.74,4612.31,4065.64,4598.46,4198.97,4232.31,4206.67,4270.77,4608.72,4347.18,0
4288.21,3995.38,4247.69,4119.49,4335.9,4616.41,4070.26,4598.46,4196.41,4230.77,4200.0,4267.18,4603.08,4348.21,0
4286.15,3990.77,4238.97,4115.9,4328.21,4615.38,4070.26,4600.51,4198.97,4227.18,4195.38,4267.69,4602.56,4346.67,0
4277.95,3981.54,4230.26,4109.74,4317.44,4614.36,4069.74,4605.64,4199.49,4221.54,4192.31,4263.59,4593.85,4333.85,0
4272.82,3981.54,4235.9,4112.31,4320.51,4614.36,4072.31,4611.28,4195.38,4222.56,4190.77,4258.97,4581.54,4329.23,0
4280.51,3996.92,4247.69,4121.03,4329.74,4608.21,4071.28,4607.18,4194.87,4224.1,4195.9,4265.13,4587.69,4343.59,0
4290.26,4005.13,4255.38,4127.69,4333.33,4603.08,4068.21,4603.08,4200.0,4224.62,4199.49,4274.36,4602.56,4355.38,0
4293.33,4002.05,4257.95,4132.82,4331.79,4606.67,4070.77,4602.05,4198.97,4230.77,4200.51,4276.41,4605.64,4353.33,0
4296.41,4004.62,4261.03,4138.46,4331.28,4609.74,4072.82,4596.41,4193.33,4231.28,4201.54,4277.95,4604.62,4349.74,0
4299.49,4009.74,4262.05,4135.9,4334.87,4608.72,4069.74,4594.87,4198.97,4229.23,4203.59,4277.95,4609.23,4353.33,0
4298.46,4005.13,4254.36,4127.18,4336.41,4613.85,4069.23,4602.56,4203.59,4232.82,4201.03,4272.31,4608.72,4353.33,0
4296.92,4000.0,4251.79,4125.13,4333.33,4618.46,4073.85,4606.67,4204.1,4233.33,4200.51,4270.26,4602.05,4348.72,0
4298.46,4006.67,4260.0,4126.67,4332.31,4616.41,4076.92,4606.15,4205.13,4231.28,4207.18,4276.41,4606.67,4355.9,0
4296.92,4008.21,4256.92,4128.72,4331.28,4616.41,4075.38,4604.1,4197.44,4226.67,4206.15,4273.33,4611.79,4361.54,0
4296.41,4000.0,4244.62,4132.82,4326.15,4616.92,4074.36,4598.46,4184.1,4213.33,4193.33,4264.1,4598.46,4357.44,0
4309.23,4006.15,4252.82,4136.92,4326.67,4609.23,4073.85,4596.41,4188.72,4209.23,4194.87,4271.79,4596.41,4369.23,0
4329.23,4027.69,4267.69,4142.05,4333.33,4604.1,4069.74,4601.03,4201.03,4223.59,4211.79,4287.69,4616.41,4391.28,0
4338.46,4036.92,4264.62,4146.67,4333.85,4608.72,4064.1,4598.46,4195.38,4228.72,4213.85,4287.18,4623.59,4391.79,0
4343.08,4034.87,4264.1,4147.18,4332.31,4608.21,4057.95,4587.69,4185.13,4220.0,4208.21,4281.54,4617.95,4387.18,0
4354.87,4043.08,4274.87,4149.23,4334.36,4605.13,4056.41,4586.67,4186.67,4217.44,4212.82,4282.05,4621.54,4398.97,0
4366.67,4058.46,4280.51,4156.41,4334.87,4609.23,4062.56,4597.44,4191.79,4217.44,4214.36,4283.59,4624.1,4408.72,0
4373.33,4066.67,4278.97,4157.95,4335.38,4614.36,4067.18,4605.13,4195.9,4223.08,4215.9,4291.28,4622.05,4410.26,0
4374.87,4063.59,4281.03,4154.36,4335.38,4614.87,4066.67,4607.18,4197.95,4231.28,4220.51,4297.95,4624.1,4409.23,0
4370.77,4058.46,4279.49,4153.33,4334.87,4614.87,4067.18,4607.69,4201.54,4226.67,4220.0,4291.28,4623.59,4404.62,0
4366.15,4057.44,4273.85,4153.33,4335.9,4613.85,4073.33,4613.85,4208.72,4224.1,4220.51,4286.67,4624.62,4401.54,0
4362.56,4052.82,4272.82,4148.72,4337.44,4616.92,4079.49,4614.87,4203.59,4229.23,4220.51,4289.74,4626.67,4399.49,0
4361.03,4046.67,4273.85,4141.54,4338.46,4618.97,4078.97,4600.0,4181.54,4221.03,4216.92,4291.28,4623.08,4398.46,0
4359.49,4047.18,4274.87,4141.03,4340.0,4610.77,4074.87,4591.28,4174.87,4211.28,4218.97,4294.36,4621.03,4397.44,0
4357.44,4045.13,4272.82,4141.54,4340.0,4606.15,4074.36,4600.51,4190.26,4220.0,4220.0,4294.87,4623.59,4394.36,0
4352.82,4037.44,4266.15,4137.44,4336.41,4611.79,4079.49,4605.64,4197.44,4228.72,4208.21,4287.18,4618.97,4388.72,0
4346.15,4033.85,4261.54,4137.44,4334.36,4616.92,4084.62,4605.13,4197.44,4224.62,4198.46,4281.03,4613.33,4386.67,0
4346.67,4033.85,4269.23,4140.51,4333.85,4617.44,4087.69,4612.82,4205.13,4226.67,4197.95,4288.21,4615.9,4388.21,0
4346.15,4029.23,4274.87,4137.44,4328.72,4616.41,4089.74,4615.9,4202.05,4229.74,4195.38,4296.41,4614.36,4386.15,0
4339.49,4026.67,4271.28,4134.87,4325.64,4611.79,4084.1,4607.69,4193.33,4227.18,4192.31,4295.9,4613.85,4385.64,0
4336.92,4030.77,4266.67,4134.87,4330.26,4609.74,4078.46,4608.21,4199.49,4226.67,4188.21,4287.69,4623.08,4385.13,0
4336.92,4032.82,4264.1,4135.38,4339.49,4615.38,4083.08,4616.41,4209.23,4230.26,4181.54,4280.0,4625.13,4381.03,0
4331.79,4029.23,4264.62,4136.41,4344.1,4620.0,4085.13,4611.79,4206.15,4234.87,4178.46,4277.44,4619.49,4373.85,0
4324.62,4024.1,4261.03,4131.79,4339.49,4617.95,4076.92,4600.0,4193.33,4232.31,4173.85,4275.9,4614.36,4366.67,0
4315.9,4015.9,4253.33,4121.03,4330.77,4614.87,4070.26,4595.38,4185.64,4224.62,4162.56,4272.82,4606.15,4359.49,0
4307.18,4009.74,4246.67,4116.41,4331.28,4616.41,4074.36,4595.38,4188.72,4222.05,4154.87,4264.1,4600.51,4351.28,0
4309.23,4013.33,4246.67,4122.56,4337.95,4617.44,4084.1,4600.0,4198.46,4228.72,4163.08,4258.97,4609.23,4353.85,0
4316.41,4020.0,4251.79,4127.18,4335.38,4616.92,4088.21,4610.26,4206.15,4235.38,4173.33,4266.67,4617.95,4367.18,0
4317.44,4021.54,4261.03,4125.13,4331.79,4617.44,4087.18,4615.38,4206.67,4238.97,4172.31,4282.05,4618.97,4374.87,0
4324.1,4022.56,4269.74,4125.13,4332.31,4615.9,4089.23,4612.31,4201.54,4238.46,4170.26,4293.33,4618.97,4373.33,0
4331.79,4022.05,4272.82,4125.13,4328.72,4613.33,4090.26,4603.59,4193.85,4231.28,4170.26,4294.87,4616.41,4376.41,0
4329.74,4018.97,4272.31,4123.59,4326.15,4612.82,4086.67,4599.49,4192.82,4226.15,4162.56,4288.72,4609.23,4381.03,0
4328.21,4021.03,4268.72,4124.1,4331.79,4613.33,4081.54,4604.62,4199.49,4226.15,4158.97,4284.1,4610.26,4382.05,0
4328.21,4022.05,4265.13,4125.64,4332.31,4612.82,4075.9,4604.1,4196.92,4222.56,4164.1,4288.72,4615.38,4381.03,0
4322.56,4016.92,4265.13,4123.08,4327.18,4610.26,4071.28,4600.0,4188.21,4217.95,4160.0,4291.79,4609.74,4374.87,0
4321.03,4015.9,4265.13,4122.56,4333.33,4613.33,4072.82,4602.05,4192.31,4223.08,4155.38,4286.15,4608.21,4371.79,0
4323.59,4017.95,4261.54,4124.1,4338.97,4614.87,4079.49,4605.64,4195.9,4228.72,4161.54,4280.51,4612.31,4368.72,0
4316.92,4015.9,4260.51,4121.54,4332.31,4611.79,4081.03,4605.64,4188.21,4221.54,4160.51,4277.44,4607.69,4361.54,0
4315.9,4019.49,4262.56,4121.03,4328.72,4611.79,4076.41,4603.59,4191.79,4223.08,4157.95,4276.41,4608.72,4366.67,0
4322.05,4025.64,4264.1,4124.62,4333.33,4611.28,4072.31,4600.51,4200.51,4234.87,4165.64,4281.54,4617.44,4378.46,0
4317.95,4018.97,4265.64,4125.64,4331.28,4606.67,4071.79,4596.92,4195.38,4232.31,4164.1,4285.13,4612.82,4373.33,0
4307.69,4007.69,4262.05,4119.49,4324.62,4607.18,4072.31,4598.46,4190.77,4223.59,4150.77,4277.44,4599.49,4356.92,0
4300.0,4004.1,4250.77,4108.72,4323.59,4609.74,4068.21,4595.38,4185.64,4220.0,4143.59,4267.18,4593.33,4349.23,0
4294.87,4005.13,4245.13,4106.67,4327.18,4610.77,4066.67,4593.33,4180.0,4211.28,4143.59,4265.64,4594.36,4347.69,0
